,player_id,start_time,player_team_id,home_team_id,ground_id,international_class_id,floodlit,neutral_match,international_valid,followon,rain_rule,days_extended,actual_days,position_id,style_id,height,weight,current_age_in_days,batting_order,opponent_team_id,mt,inns,rn,fo,si,ft,ft,hn,bf,dk,times_not_out,hs,bta,btsr,country_id,target_value,target_id,is_home,current_age,opposition_mt,opposition_inns,opposition_rn,opposition_fo,opposition_si,opposition_ft,opposition_hn,opposition_bf,opposition_dk,opposition_times_not_out,opposition_hs,opposition_bta,opposition_btsr,host_mt,host_inns,host_rn,host_fo,host_si,host_ft,host_hn,host_bf,host_dk,host_times_not_out,host_hs,host_bta,host_btsr,batting_positionval1_mt,batting_positionval1_inns,batting_positionval1_rn,batting_positionval1_fo,batting_positionval1_si,batting_positionval1_ft,batting_positionval1_hn,batting_positionval1_bf,batting_positionval1_dk,batting_positionval1_times_not_out,batting_positionval1_hs,batting_positionval1_bta,batting_positionval1_btsr
19000,826915,2023-09-12 11:00:00,2,3,1367,2.0,2,0,1,0,0,0,1,1,16,0.0,0.0,10582.0,9,3,8,7.0,63.0,3.0,4.0,0.0,0.0,0.0,58.0,0.0,4.0,18.0,21.0,108.62,3,3.0,4,False,28.991780821917807,4,4.0,57.0,3.0,4.0,0.0,0.0,51.0,0.0,2.0,18.0,28.5,111.76,4,4.0,57.0,3.0,4.0,0.0,0.0,51.0,0.0,2.0,18.0,28.5,111.76,4.0,4.0,38.0,3.0,2.0,0.0,0.0,39.0,0.0,2.0,18.0,19.0,97.43
19001,826915,2023-09-15 11:00:00,2,3,902,2.0,2,0,1,0,0,0,1,1,16,0.0,0.0,10585.0,9,3,8,7.0,63.0,3.0,4.0,0.0,0.0,0.0,58.0,0.0,4.0,18.0,21.0,108.62,3,0.0,4,False,29.0,4,4.0,57.0,3.0,4.0,0.0,0.0,51.0,0.0,2.0,18.0,28.5,111.76,4,4.0,57.0,3.0,4.0,0.0,0.0,51.0,0.0,2.0,18.0,28.5,111.76,4.0,4.0,38.0,3.0,2.0,0.0,0.0,39.0,0.0,2.0,18.0,19.0,97.43
19002,219885,2023-03-23 07:30:00,15,9,260,2.0,1,0,1,0,0,0,1,5,16,1.87,0.0,13266.0,3,9,32,31.0,1319.0,115.0,8.0,12.0,12.0,1.0,1814.0,0.0,2.0,101.0,45.48,72.71,9,9.0,4,False,36.345205479452055,2,2.0,75.0,9.0,0.0,1.0,0.0,88.0,0.0,0.0,74.0,37.5,85.22,2,2.0,75.0,9.0,0.0,1.0,0.0,88.0,0.0,0.0,74.0,37.5,85.22,19.0,19.0,859.0,87.0,1.0,7.0,1.0,1189.0,0.0,2.0,101.0,50.52,72.24
19008,219885,2023-03-21 07:30:00,15,9,260,2.0,1,0,1,0,0,0,1,5,16,1.87,0.0,13264.0,3,9,32,31.0,1319.0,115.0,8.0,12.0,12.0,1.0,1814.0,0.0,2.0,101.0,45.48,72.71,9,0.0,4,False,36.33972602739726,2,2.0,75.0,9.0,0.0,1.0,0.0,88.0,0.0,0.0,74.0,37.5,85.22,2,2.0,75.0,9.0,0.0,1.0,0.0,88.0,0.0,0.0,74.0,37.5,85.22,19.0,19.0,859.0,87.0,1.0,7.0,1.0,1189.0,0.0,2.0,101.0,50.52,72.24
19010,219885,2023-04-02 08:00:00,15,3,508,2.0,1,0,1,0,0,0,1,5,16,1.87,0.0,13276.0,5,3,32,31.0,1319.0,115.0,8.0,12.0,12.0,1.0,1814.0,0.0,2.0,101.0,45.48,72.71,3,0.0,4,False,36.37260273972603,3,3.0,25.0,2.0,0.0,0.0,0.0,56.0,0.0,0.0,14.0,8.33,44.64,1,1.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,40.0,4.0,4.0,195.0,17.0,4.0,3.0,0.0,238.0,0.0,0.0,66.0,48.75,81.93
19018,372116,2023-03-18 11:00:00,3,3,931,2.0,2,0,1,0,0,0,1,5,16,0.0,0.0,11993.0,2,4,34,33.0,1454.0,138.0,22.0,4.0,4.0,5.0,1619.0,1.0,4.0,144.0,50.13,89.8,3,11.0,4,True,32.85753424657534,1,1.0,144.0,11.0,7.0,0.0,1.0,118.0,0.0,0.0,144.0,144.0,122.03,25,25.0,1308.0,125.0,20.0,4.0,5.0,1413.0,1.0,2.0,144.0,56.86,92.56,12.0,12.0,758.0,79.0,15.0,2.0,4.0,768.0,1.0,2.0,144.0,75.8,98.69
19020,372116,2023-03-31 11:00:00,3,3,311,2.0,2,0,1,0,0,0,1,5,16,0.0,0.0,12006.0,2,15,34,33.0,1454.0,138.0,22.0,4.0,4.0,5.0,1619.0,1.0,4.0,144.0,50.13,89.8,3,8.0,4,True,32.893150684931506,3,3.0,112.0,11.0,2.0,1.0,0.0,122.0,0.0,1.0,90.0,56.0,91.8,25,25.0,1308.0,125.0,20.0,4.0,5.0,1413.0,1.0,2.0,144.0,56.86,92.56,12.0,12.0,758.0,79.0,15.0,2.0,4.0,768.0,1.0,2.0,144.0,75.8,98.69
19022,372116,2023-01-29 08:00:00,3,3,949,2.0,1,0,1,0,0,0,1,5,16,0.0,0.0,11945.0,2,1,34,33.0,1454.0,138.0,22.0,4.0,4.0,5.0,1619.0,1.0,4.0,144.0,50.13,89.8,3,14.0,4,True,32.726027397260275,6,6.0,328.0,32.0,6.0,1.0,1.0,320.0,0.0,0.0,109.0,54.66,102.5,25,25.0,1308.0,125.0,20.0,4.0,5.0,1413.0,1.0,2.0,144.0,56.86,92.56,12.0,12.0,758.0,79.0,15.0,2.0,4.0,768.0,1.0,2.0,144.0,75.8,98.69
19025,372116,2023-09-09 11:00:00,3,3,949,2.0,2,0,1,0,0,0,1,5,16,0.0,0.0,12168.0,2,2,34,33.0,1454.0,138.0,22.0,4.0,4.0,5.0,1619.0,1.0,4.0,144.0,50.13,89.8,3,4.0,4,True,33.33698630136986,6,6.0,278.0,29.0,4.0,1.0,1.0,331.0,1.0,1.0,114.0,55.6,83.98,25,25.0,1308.0,125.0,20.0,4.0,5.0,1413.0,1.0,2.0,144.0,56.86,92.56,12.0,12.0,758.0,79.0,15.0,2.0,4.0,768.0,1.0,2.0,144.0,75.8,98.69
19026,372116,2023-02-01 11:00:00,3,3,703,2.0,2,0,1,0,0,0,1,5,16,0.0,0.0,11948.0,1,1,34,33.0,1454.0,138.0,22.0,4.0,4.0,5.0,1619.0,1.0,4.0,144.0,50.13,89.8,3,5.0,4,True,32.73424657534247,6,6.0,328.0,32.0,6.0,1.0,1.0,320.0,0.0,0.0,109.0,54.66,102.5,25,25.0,1308.0,125.0,20.0,4.0,5.0,1413.0,1.0,2.0,144.0,56.86,92.56,4.0,4.0,127.0,16.0,3.0,0.0,0.0,132.0,0.0,0.0,48.0,31.75,96.21
19031,553249,2023-03-18 11:00:00,3,3,931,2.0,2,0,1,0,0,0,1,1,16,0.0,0.0,10375.0,8,4,5,3.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,1.0,25.0,3,0.0,4,True,28.424657534246574,2,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,50.0,3,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,50.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,50.0
19032,1072487,2023-03-16 03:15:00,32,32,1939,2.0,1,0,1,0,9,0,1,5,16,0.0,0.0,7841.0,5,27,18,16.0,459.0,42.0,4.0,3.0,3.0,0.0,685.0,1.0,2.0,77.0,32.78,67.0,32,9.0,4,True,21.482191780821918,5,5.0,203.0,24.0,0.0,2.0,0.0,293.0,0.0,1.0,70.0,50.75,69.28,8,7.0,252.0,26.0,3.0,1.0,0.0,316.0,0.0,1.0,67.0,42.0,79.74,6.0,6.0,223.0,25.0,0.0,2.0,0.0,324.0,0.0,1.0,70.0,44.6,68.82
19033,1072487,2023-03-03 06:00:00,32,0,2439,2.0,1,1,1,0,0,0,1,5,16,0.0,0.0,7828.0,4,20,18,16.0,459.0,42.0,4.0,3.0,3.0,0.0,685.0,1.0,2.0,77.0,32.78,67.0,27,0.0,4,False,21.446575342465753,6,4.0,95.0,5.0,2.0,0.0,0.0,110.0,0.0,0.0,44.0,23.75,86.36,3,2.0,78.0,7.0,0.0,1.0,0.0,134.0,0.0,0.0,70.0,39.0,58.2,1.0,1.0,8.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,8.0,8.0,22.85
19034,1072487,2023-06-22 07:00:00,32,0,260,2.0,1,1,1,0,0,0,1,5,16,0.0,0.0,7939.0,3,4,18,16.0,459.0,42.0,4.0,3.0,3.0,0.0,685.0,1.0,2.0,77.0,32.78,67.0,9,0.0,4,False,21.75068493150685,1,1.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,2.0,28.57,6,6.0,122.0,9.0,1.0,1.0,0.0,218.0,1.0,1.0,77.0,24.4,55.96,5.0,5.0,141.0,12.0,2.0,1.0,0.0,250.0,0.0,1.0,77.0,35.25,56.4
19036,1072487,2023-05-01 03:15:00,32,32,1939,2.0,1,0,1,0,0,0,2,5,16,0.0,0.0,7887.0,5,27,18,16.0,459.0,42.0,4.0,3.0,3.0,0.0,685.0,1.0,2.0,77.0,32.78,67.0,32,4.0,4,True,21.60821917808219,5,5.0,203.0,24.0,0.0,2.0,0.0,293.0,0.0,1.0,70.0,50.75,69.28,8,7.0,252.0,26.0,3.0,1.0,0.0,316.0,0.0,1.0,67.0,42.0,79.74,6.0,6.0,223.0,25.0,0.0,2.0,0.0,324.0,0.0,1.0,70.0,44.6,68.82
19037,1072487,2023-06-20 07:00:00,32,0,1904,2.0,1,1,1,0,0,0,1,5,16,0.0,0.0,7937.0,3,11,18,16.0,459.0,42.0,4.0,3.0,3.0,0.0,685.0,1.0,2.0,77.0,32.78,67.0,9,7.0,4,False,21.745205479452054,1,1.0,77.0,7.0,1.0,1.0,0.0,114.0,0.0,1.0,77.0,,67.54,6,6.0,122.0,9.0,1.0,1.0,0.0,218.0,1.0,1.0,77.0,24.4,55.96,5.0,5.0,141.0,12.0,2.0,1.0,0.0,250.0,0.0,1.0,77.0,35.25,56.4
19038,1072487,2023-07-02 07:00:00,32,0,1904,2.0,1,1,1,0,0,0,1,5,16,0.0,0.0,7949.0,5,27,18,16.0,459.0,42.0,4.0,3.0,3.0,0.0,685.0,1.0,2.0,77.0,32.78,67.0,9,0.0,4,False,21.778082191780822,5,5.0,203.0,24.0,0.0,2.0,0.0,293.0,0.0,1.0,70.0,50.75,69.28,6,6.0,122.0,9.0,1.0,1.0,0.0,218.0,1.0,1.0,77.0,24.4,55.96,6.0,6.0,223.0,25.0,0.0,2.0,0.0,324.0,0.0,1.0,70.0,44.6,68.82
19082,669365,2023-03-06 06:00:00,1,25,1931,2.0,2,0,1,0,0,0,1,9,16,0.0,0.0,9686.0,2,25,16,14.0,549.0,80.0,8.0,3.0,3.0,1.0,415.0,0.0,0.0,122.0,39.21,132.28,25,7.0,4,False,26.53698630136986,3,3.0,54.0,9.0,0.0,0.0,0.0,59.0,0.0,0.0,35.0,18.0,91.52,3,3.0,54.0,9.0,0.0,0.0,0.0,59.0,0.0,0.0,35.0,18.0,91.52,8.0,8.0,339.0,46.0,4.0,1.0,1.0,267.0,0.0,0.0,122.0,42.37,126.96
19083,669365,2023-09-26 11:30:00,1,1,176,2.0,2,0,1,0,0,0,1,9,16,0.0,0.0,9890.0,1,29,16,14.0,549.0,80.0,8.0,3.0,3.0,1.0,415.0,0.0,0.0,122.0,39.21,132.28,1,7.0,4,True,27.095890410958905,2,2.0,89.0,13.0,4.0,1.0,0.0,49.0,0.0,0.0,61.0,44.5,181.63,7,6.0,210.0,34.0,4.0,2.0,0.0,148.0,0.0,0.0,61.0,35.0,141.89,5.0,5.0,193.0,31.0,4.0,2.0,0.0,138.0,0.0,0.0,61.0,38.6,139.85
19086,669365,2023-03-01 06:00:00,1,25,2025,2.0,2,0,1,0,0,0,1,9,16,0.0,0.0,9681.0,2,25,16,14.0,549.0,80.0,8.0,3.0,3.0,1.0,415.0,0.0,0.0,122.0,39.21,132.28,25,1.0,4,False,26.523287671232875,3,3.0,54.0,9.0,0.0,0.0,0.0,59.0,0.0,0.0,35.0,18.0,91.52,3,3.0,54.0,9.0,0.0,0.0,0.0,59.0,0.0,0.0,35.0,18.0,91.52,8.0,8.0,339.0,46.0,4.0,1.0,1.0,267.0,0.0,0.0,122.0,42.37,126.96
19090,1057456,2023-02-20 03:15:00,28,0,1939,2.0,1,1,1,0,0,0,1,5,6,0.0,0.0,9826.0,2,30,20,18.0,258.0,25.0,2.0,1.0,1.0,0.0,447.0,3.0,1.0,61.0,15.17,57.71,32,1.0,4,False,26.92054794520548,2,2.0,11.0,2.0,0.0,0.0,0.0,35.0,0.0,0.0,7.0,5.5,31.42,4,4.0,44.0,7.0,0.0,0.0,0.0,102.0,0.0,0.0,20.0,11.0,43.13,9.0,9.0,147.0,17.0,0.0,1.0,0.0,300.0,2.0,0.0,61.0,16.33,49.0
19092,1057456,2023-04-02 07:30:00,28,28,1696,2.0,1,0,1,0,0,0,1,5,6,0.0,0.0,9867.0,7,27,20,18.0,258.0,25.0,2.0,1.0,1.0,0.0,447.0,3.0,1.0,61.0,15.17,57.71,28,2.0,4,True,27.03287671232877,5,5.0,57.0,4.0,0.0,0.0,0.0,103.0,1.0,0.0,31.0,11.4,55.33,7,5.0,118.0,8.0,2.0,1.0,0.0,171.0,0.0,1.0,61.0,29.5,69.0,1.0,1.0,31.0,2.0,0.0,0.0,0.0,39.0,0.0,0.0,31.0,31.0,79.48
19097,315232,2023-04-01 07:30:00,27,0,1695,2.0,1,1,1,0,0,0,1,3,16,0.0,0.0,12098.0,5,17,30,29.0,1049.0,81.0,39.0,5.0,5.0,3.0,1230.0,2.0,4.0,151.0,41.96,85.28,28,1.0,4,False,33.14520547945205,1,1.0,9.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,9.0,9.0,56.25,5,5.0,296.0,22.0,9.0,2.0,1.0,277.0,0.0,0.0,103.0,59.2,106.85,16.0,16.0,390.0,34.0,12.0,2.0,0.0,511.0,1.0,0.0,96.0,24.37,76.32
19098,315232,2023-03-06 06:00:00,27,27,2439,2.0,1,0,1,0,0,0,1,3,16,0.0,0.0,12072.0,2,32,30,29.0,1049.0,81.0,39.0,5.0,5.0,3.0,1230.0,2.0,4.0,151.0,41.96,85.28,27,2.0,4,True,33.07397260273972,7,7.0,309.0,19.0,18.0,2.0,1.0,329.0,1.0,1.0,101.0,51.5,93.92,14,13.0,341.0,25.0,8.0,3.0,0.0,553.0,1.0,1.0,82.0,28.41,61.66,6.0,6.0,333.0,23.0,12.0,2.0,1.0,420.0,0.0,1.0,151.0,66.6,79.28
19100,315232,2023-06-06 12:30:00,27,27,848,2.0,2,0,1,0,0,0,1,3,16,0.0,0.0,12164.0,5,4,30,29.0,1049.0,81.0,39.0,5.0,5.0,3.0,1230.0,2.0,4.0,151.0,41.96,85.28,27,0.0,4,True,33.326027397260276,2,2.0,31.0,2.0,1.0,0.0,0.0,63.0,0.0,0.0,27.0,15.5,49.2,14,13.0,341.0,25.0,8.0,3.0,0.0,553.0,1.0,1.0,82.0,28.41,61.66,16.0,16.0,390.0,34.0,12.0,2.0,0.0,511.0,1.0,0.0,96.0,24.37,76.32
19101,315232,2023-03-12 03:15:00,27,32,1939,2.0,1,0,1,0,0,0,1,3,16,0.0,0.0,12078.0,2,32,30,29.0,1049.0,81.0,39.0,5.0,5.0,3.0,1230.0,2.0,4.0,151.0,41.96,85.28,32,1.0,4,False,33.09041095890411,7,7.0,309.0,19.0,18.0,2.0,1.0,329.0,1.0,1.0,101.0,51.5,93.92,6,6.0,209.0,17.0,15.0,0.0,1.0,172.0,0.0,2.0,101.0,52.25,121.51,6.0,6.0,333.0,23.0,12.0,2.0,1.0,420.0,0.0,1.0,151.0,66.6,79.28
19102,315232,2023-06-19 07:00:00,27,0,261,2.0,1,1,1,0,0,0,1,3,16,0.0,0.0,12177.0,5,8,30,29.0,1049.0,81.0,39.0,5.0,5.0,3.0,1230.0,2.0,4.0,151.0,41.96,85.28,9,1.0,4,False,33.36164383561644,1,1.0,8.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,8.0,8.0,114.28,5,5.0,203.0,17.0,7.0,0.0,1.0,228.0,1.0,1.0,151.0,50.75,89.03,16.0,16.0,390.0,34.0,12.0,2.0,0.0,511.0,1.0,0.0,96.0,24.37,76.32
19104,315232,2023-02-28 06:00:00,27,27,2439,2.0,1,0,1,0,0,0,1,3,16,0.0,0.0,12066.0,6,20,30,29.0,1049.0,81.0,39.0,5.0,5.0,3.0,1230.0,2.0,4.0,151.0,41.96,85.28,27,1.0,4,True,33.057534246575344,6,6.0,140.0,14.0,2.0,1.0,0.0,202.0,0.0,2.0,81.0,35.0,69.3,14,13.0,341.0,25.0,8.0,3.0,0.0,553.0,1.0,1.0,82.0,28.41,61.66,4.0,4.0,144.0,12.0,3.0,0.0,1.0,153.0,0.0,1.0,103.0,48.0,94.11
19105,315232,2023-02-23 06:00:00,27,27,2439,2.0,1,0,1,0,0,0,1,3,16,0.0,0.0,12061.0,5,28,30,29.0,1049.0,81.0,39.0,5.0,5.0,3.0,1230.0,2.0,4.0,151.0,41.96,85.28,27,0.0,4,True,33.04383561643836,5,4.0,110.0,8.0,5.0,1.0,0.0,129.0,1.0,0.0,96.0,27.5,85.27,14,13.0,341.0,25.0,8.0,3.0,0.0,553.0,1.0,1.0,82.0,28.41,61.66,16.0,16.0,390.0,34.0,12.0,2.0,0.0,511.0,1.0,0.0,96.0,24.37,76.32
19106,315232,2023-06-23 07:00:00,27,0,459,2.0,1,1,1,0,0,0,1,3,16,0.0,0.0,12181.0,5,30,30,29.0,1049.0,81.0,39.0,5.0,5.0,3.0,1230.0,2.0,4.0,151.0,41.96,85.28,9,2.0,4,False,33.37260273972603,1,1.0,17.0,2.0,0.0,0.0,0.0,30.0,0.0,0.0,17.0,17.0,56.66,5,5.0,203.0,17.0,7.0,0.0,1.0,228.0,1.0,1.0,151.0,50.75,89.03,16.0,16.0,390.0,34.0,12.0,2.0,0.0,511.0,1.0,0.0,96.0,24.37,76.32
19107,315232,2023-03-15 03:15:00,27,0,1939,2.0,1,1,1,0,0,0,1,3,16,0.0,0.0,12081.0,6,20,30,29.0,1049.0,81.0,39.0,5.0,5.0,3.0,1230.0,2.0,4.0,151.0,41.96,85.28,32,1.0,4,False,33.0986301369863,6,6.0,140.0,14.0,2.0,1.0,0.0,202.0,0.0,2.0,81.0,35.0,69.3,6,6.0,209.0,17.0,15.0,0.0,1.0,172.0,0.0,2.0,101.0,52.25,121.51,4.0,4.0,144.0,12.0,3.0,0.0,1.0,153.0,0.0,1.0,103.0,48.0,94.11
19108,315232,2023-03-10 03:15:00,27,0,1939,2.0,1,1,1,0,0,0,1,3,16,0.0,0.0,12076.0,2,20,30,29.0,1049.0,81.0,39.0,5.0,5.0,3.0,1230.0,2.0,4.0,151.0,41.96,85.28,32,1.0,4,False,33.084931506849315,6,6.0,140.0,14.0,2.0,1.0,0.0,202.0,0.0,2.0,81.0,35.0,69.3,6,6.0,209.0,17.0,15.0,0.0,1.0,172.0,0.0,2.0,101.0,52.25,121.51,6.0,6.0,333.0,23.0,12.0,2.0,1.0,420.0,0.0,1.0,151.0,66.6,79.28
19146,917159,2023-09-27 08:00:00,6,6,2401,2.0,2,0,1,0,0,0,1,1,16,0.0,0.0,10082.0,11,2,17,7.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,5.0,2.0,1.0,11.76,6,0.0,4,True,27.621917808219177,2,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,,0.0,8,4.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,14.0,1.0,5.0,2.0,2.0,14.28
19147,917159,2023-09-15 09:30:00,6,0,1004,2.0,2,1,1,0,0,0,1,1,16,0.0,0.0,10070.0,11,25,17,7.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,5.0,2.0,1.0,11.76,8,0.0,4,False,27.589041095890412,1,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,,0.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,14.0,1.0,5.0,2.0,2.0,14.28
19168,568136,2023-08-26 09:30:00,40,0,1004,2.0,2,1,1,0,0,0,1,1,6,0.0,0.0,10608.0,10,7,15,6.0,37.0,1.0,1.0,0.0,0.0,0.0,62.0,1.0,4.0,17.0,18.5,59.67,8,1.0,4,False,29.063013698630137,1,1.0,17.0,1.0,0.0,0.0,0.0,29.0,0.0,0.0,17.0,17.0,58.62,4,3.0,30.0,1.0,1.0,0.0,0.0,41.0,1.0,1.0,17.0,15.0,73.17,3.0,3.0,23.0,1.0,0.0,0.0,0.0,49.0,1.0,1.0,17.0,11.5,46.93
19169,568136,2023-06-04 04:30:00,40,8,2502,2.0,1,0,1,0,0,0,1,1,6,0.0,0.0,10525.0,10,8,15,6.0,37.0,1.0,1.0,0.0,0.0,0.0,62.0,1.0,4.0,17.0,18.5,59.67,8,0.0,4,False,28.835616438356166,3,2.0,13.0,0.0,1.0,0.0,0.0,12.0,1.0,1.0,13.0,13.0,108.33,4,3.0,30.0,1.0,1.0,0.0,0.0,41.0,1.0,1.0,17.0,15.0,73.17,3.0,3.0,23.0,1.0,0.0,0.0,0.0,49.0,1.0,1.0,17.0,11.5,46.93
19184,540316,2023-09-09 11:00:00,3,3,949,2.0,2,0,1,0,0,0,1,2,6,0.0,0.0,10051.0,8,2,76,49.0,781.0,69.0,31.0,2.0,2.0,0.0,887.0,4.0,17.0,69.0,24.4,88.04,3,0.0,4,True,27.53698630136986,12,7.0,109.0,8.0,8.0,0.0,0.0,89.0,1.0,4.0,42.0,36.33,122.47,46,26.0,499.0,36.0,26.0,2.0,0.0,533.0,3.0,8.0,69.0,27.72,93.62,16.0,16.0,306.0,20.0,19.0,0.0,0.0,320.0,0.0,7.0,48.0,34.0,95.62
19300,665053,2023-09-26 11:30:00,1,1,176,2.0,2,0,1,0,0,0,1,7,16,0.0,0.0,9366.0,3,29,5,5.0,148.0,18.0,2.0,2.0,2.0,0.0,129.0,2.0,1.0,58.0,37.0,114.72,1,4.0,4,True,25.660273972602738,2,2.0,51.0,4.0,2.0,1.0,0.0,44.0,1.0,0.0,51.0,25.5,115.9,5,5.0,148.0,18.0,2.0,2.0,0.0,129.0,2.0,1.0,58.0,37.0,114.72,5.0,5.0,148.0,18.0,2.0,2.0,0.0,129.0,2.0,1.0,58.0,37.0,114.72
19303,784369,2023-01-10 08:00:00,8,6,2865,2.0,2,0,1,0,0,0,1,6,16,0.0,0.0,9046.0,2,6,29,29.0,990.0,100.0,16.0,5.0,5.0,3.0,1077.0,2.0,0.0,127.0,34.13,91.92,6,1.0,4,False,24.783561643835615,7,7.0,205.0,19.0,3.0,2.0,0.0,258.0,0.0,0.0,76.0,29.28,79.45,3,3.0,26.0,5.0,0.0,0.0,0.0,33.0,0.0,0.0,20.0,8.66,78.78,4.0,4.0,19.0,3.0,1.0,0.0,0.0,29.0,1.0,0.0,10.0,4.75,65.51
19308,784369,2023-01-15 08:00:00,8,6,3400,2.0,2,0,1,0,0,0,1,6,16,0.0,0.0,9051.0,1,6,29,29.0,990.0,100.0,16.0,5.0,5.0,3.0,1077.0,2.0,0.0,127.0,34.13,91.92,6,0.0,4,False,24.797260273972604,7,7.0,205.0,19.0,3.0,2.0,0.0,258.0,0.0,0.0,76.0,29.28,79.45,3,3.0,26.0,5.0,0.0,0.0,0.0,33.0,0.0,0.0,20.0,8.66,78.78,19.0,19.0,766.0,74.0,11.0,5.0,2.0,847.0,0.0,0.0,127.0,40.31,90.43
19353,300631,2023-10-07 08:30:00,8,0,333,2.0,2,1,1,0,0,0,1,9,6,5.06,0.0,12104.0,2,3,114,109.0,3182.0,352.0,50.0,16.0,16.0,6.0,3452.0,12.0,5.0,135.0,30.59,92.17,6,1.0,4,False,33.16164383561644,16,15.0,391.0,50.0,5.0,2.0,0.0,419.0,0.0,1.0,81.0,27.92,93.31,8,8.0,98.0,16.0,0.0,1.0,0.0,129.0,3.0,0.0,78.0,12.25,75.96,31.0,31.0,793.0,92.0,4.0,6.0,1.0,872.0,5.0,0.0,120.0,25.58,90.94
19356,300631,2023-09-14 09:30:00,8,8,1004,2.0,2,0,1,0,9,0,1,9,6,5.06,0.0,12081.0,2,7,114,109.0,3182.0,352.0,50.0,16.0,16.0,6.0,3452.0,12.0,5.0,135.0,30.59,92.17,8,4.0,4,True,33.0986301369863,14,14.0,445.0,53.0,12.0,2.0,1.0,418.0,2.0,0.0,116.0,31.78,106.45,40,39.0,1276.0,146.0,22.0,8.0,2.0,1286.0,5.0,1.0,116.0,33.57,99.22,31.0,31.0,793.0,92.0,4.0,6.0,1.0,872.0,5.0,0.0,120.0,25.58,90.94
19412,625960,2023-09-13 11:30:00,5,1,45,2.0,2,0,1,0,0,0,1,1,16,0.0,0.0,10484.0,8,1,13,6.0,83.0,6.0,2.0,0.0,0.0,0.0,102.0,0.0,2.0,25.0,20.75,81.37,1,0.0,4,False,28.723287671232878,3,2.0,29.0,1.0,0.0,0.0,0.0,43.0,0.0,0.0,15.0,14.5,67.44,3,2.0,29.0,1.0,0.0,0.0,0.0,43.0,0.0,0.0,15.0,14.5,67.44,2.0,2.0,29.0,1.0,0.0,0.0,0.0,43.0,0.0,0.0,15.0,14.5,67.44
19413,625960,2023-09-15 11:30:00,5,1,10,2.0,2,0,1,0,0,0,1,1,16,0.0,0.0,10486.0,8,1,13,6.0,83.0,6.0,2.0,0.0,0.0,0.0,102.0,0.0,2.0,25.0,20.75,81.37,1,1.0,4,False,28.72876712328767,3,2.0,29.0,1.0,0.0,0.0,0.0,43.0,0.0,0.0,15.0,14.5,67.44,3,2.0,29.0,1.0,0.0,0.0,0.0,43.0,0.0,0.0,15.0,14.5,67.44,2.0,2.0,29.0,1.0,0.0,0.0,0.0,43.0,0.0,0.0,15.0,14.5,67.44
19429,436677,2023-09-23 08:00:00,25,25,2025,2.0,2,0,1,0,0,0,1,5,6,5.1,0.0,11167.0,4,5,63,59.0,1768.0,203.0,43.0,11.0,11.0,2.0,1818.0,7.0,3.0,127.0,31.57,97.24,25,0.0,4,True,30.594520547945205,14,13.0,226.0,26.0,2.0,2.0,0.0,276.0,4.0,0.0,61.0,17.38,81.88,22,19.0,777.0,88.0,24.0,4.0,2.0,726.0,2.0,2.0,127.0,45.7,107.02,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
19478,352048,2023-09-05 09:30:00,40,0,545,2.0,2,1,1,0,0,0,1,4,16,0.0,0.0,11781.0,3,8,79,68.0,1207.0,99.0,29.0,5.0,5.0,0.0,1625.0,6.0,8.0,82.0,20.11,74.27,7,4.0,4,False,32.276712328767125,7,7.0,105.0,12.0,1.0,0.0,0.0,124.0,0.0,0.0,23.0,15.0,84.67,2,2.0,37.0,5.0,1.0,0.0,0.0,29.0,0.0,0.0,22.0,18.5,127.58,5.0,5.0,130.0,15.0,0.0,1.0,0.0,177.0,0.0,0.0,64.0,26.0,73.44
